id,observed_on,quality_grade,latitude,longitude,scientific_name,common_name
10161242,2018-03-09,research,35.811278039,-78.7142095314,Cercis canadensis,eastern redbud
10166102,2018-03-09,research,35.8975416667,-79.0283445,Cercis canadensis,eastern redbud
10223765,2018-03-13,research,35.0455489335,-84.124034005,Cercis canadensis,eastern redbud
10233994,2018-03-14,research,35.1355982004,-80.8504801536,Cercis canadensis,eastern redbud
10267174,2018-03-16,research,35.7589833333,-78.7170416667,Cercis canadensis,eastern redbud
10267824,2018-03-16,research,35.9222221375,-78.9572219849,Cercis canadensis,eastern redbud
10272830,2018-03-16,research,35.7846633,-78.6820946,Cercis canadensis,eastern redbud
10272881,2018-03-15,research,35.2573282797,-80.7060686499,Cercis canadensis,eastern redbud
10276231,2018-03-17,research,35.9140959615,-79.0492960531,Cercis canadensis,eastern redbud
10276236,2018-03-17,research,35.9141854383,-79.0493956301,Cercis canadensis,eastern redbud
10281229,2018-03-17,research,35.5477746902,-82.6761380118,Cercis canadensis,eastern redbud
10293173,2018-03-18,research,35.98609251,-79.02306722,Cercis canadensis,eastern redbud
10296039,2018-03-18,research,35.9897789732,-77.9651870672,Cercis canadensis,eastern redbud
10316518,2018-03-19,research,35.82043598,-81.18767285,Cercis canadensis,eastern redbud
10364582,2018-03-22,research,35.9852241499,-78.929919148,Cercis canadensis,eastern redbud
10406377,2018-03-24,research,35.2763900757,-79.1016693115,Cercis canadensis,eastern redbud
10413870,2018-03-17,research,35.8762126147,-78.7592615978,Cercis canadensis,eastern redbud
10495687,2018-03-29,research,35.6867174797,-80.4762429309,Cercis canadensis,eastern redbud
10510203,2018-03-30,research,35.989694777,-77.9651815352,Cercis canadensis,eastern redbud
10521237,2018-03-30,research,36.0923874131,-79.8428696626,Cercis canadensis,eastern redbud
10545632,2018-03-31,research,35.809942112,-78.7158168402,Cercis canadensis,eastern redbud
10549295,2018-04-01,research,35.98092989,-79.05738933,Cercis canadensis,eastern redbud
10551643,2018-03-31,research,35.1870293962,-79.372144416,Cercis canadensis,eastern redbud
10559055,2018-04-01,research,35.7374305556,-79.1142666667,Cercis canadensis,eastern redbud
